cat_id,cat_parent,category,count_talent,timebank
69,9,Carpentry / Construction,2,99
71,9,Garden & Yard Work,22,99
74,9,Miscellaneous,3,99
72,9,Painting,7,99
73,9,Plumbing,1,99
11,is_parent,Misc. (Not Above),2,rojectbunbury
85,11,Free Stuff,1,99
172,11,Miscellaneous,1,99
6,is_parent,Recreation,32,rojectbunbury
47,6,Books & Videos,5,99
48,6,Dancing,2,99
49,6,Events,9,99
50,6,Games,3,99
53,6,Miscellaneous,2,99
51,6,Sports,5,99
52,6,Travel,6,99
1,is_parent,Transportation,57,rojectbunbury
12,1,Errands / Shopping,15,99
13,1,Local,24,99
14,1,Long Distance,6,99
15,1,Medical,6,99
18,1,Miscellaneous,1,99
16,1,Train / Bus / Airport,4,99
17,1,Worship,1,99
5,is_parent,Wellness,26,rojectbunbury
40,5,Complementary Therapies,4,99
41,5,Counseling,2,99
42,5,Diet & Nutrition,5,99
43,5,Fitness & Exercise,7,99
46,5,Miscellaneous,5,99
45,5,Yoga / Meditation,3,99
8,is_parent,"Arts, Crafts & Music",10,reciprocity
61,8,Classes,1,100
62,8,Crafts,2,100
64,8,Lessons,2,100
67,8,Miscellaneous,3,100
65,8,Photo & Video,2,100
10,is_parent,Business Services,17,reciprocity
75,10,Clerical,5,100
76,10,Computer Support,2,100
77,10,Financial,1,100
79,10,Marketing,3,100
81,10,Miscellaneous,1,100
80,10,Research,5,100
4,is_parent,Community Activities,39,reciprocity
33,4,Clean-up / Recycling,5,100
34,4,Community Service,7,100
35,4,Fund-raising,3,100
86,4,Group Projects,6,100
36,4,Help Our TimeBank!,4,100
39,4,Miscellaneous,2,100
37,4,Special Projects,6,100
38,4,Work For Social Change,6,100
93,is_parent,Community Organizing,1,reciprocity
94,93,Community Outreach,1,100
3,is_parent,Companionship,27,reciprocity
26,3,Clubs,4,100
27,3,Dining Out,4,100
28,3,Email / IM,6,100
29,3,Home Visits,4,100
30,3,Medical Errands,2,100
32,3,Miscellaneous,4,100
31,3,Telephone Calls,3,100
7,is_parent,Education,19,reciprocity
54,7,Advocacy,4,100
55,7,Classes / Workshops,3,100
56,7,Computers / Technology,2,100
60,7,Miscellaneous,2,100
58,7,Personal Finances,1,100
59,7,Tutoring / Mentoring,7,100
2,is_parent,Help At Home,29,reciprocity
19,2,Child Care,5,100
20,2,Cooking,5,100
21,2,Hair & Beauty,6,100
22,2,Housekeeping / Chores,4,100
25,2,Miscellaneous,3,100
23,2,Pet Care,5,100
24,2,Respite Care,1,100
9,is_parent,Home,6,reciprocity
69,9,Carpentry / Construction,1,100
71,9,Garden & Yard Work,2,100
74,9,Miscellaneous,2,100
72,9,Painting,1,100
11,is_parent,Misc. (Not Above),12,reciprocity
82,11,All Other Services,2,100
83,11,For Sale,3,100
85,11,Free Stuff,6,100
84,11,Wanted,1,100
96,is_parent,Philanthropy,0,reciprocity
6,is_parent,Recreation,12,reciprocity
47,6,Books & Videos,4,100
49,6,Events,3,100
50,6,Games,1,100
53,6,Miscellaneous,2,100
51,6,Sports,1,100
52,6,Travel,1,100
99,is_parent,Safety Net Work Project,6,reciprocity
100,99,Emergency Housing,1,100
101,99,Food Support,3,100
103,99,"Transportation Support (bus passes, gas money, Uber, etc.)",2,100
104,is_parent,Spirituality,3,reciprocity
106,104,Afro-Spiritual Practice,2,100
105,104,Ancestral Work,1,100
1,is_parent,Transportation,15,reciprocity
12,1,Errands / Shopping,4,100
13,1,Local,2,100
14,1,Long Distance,1,100
15,1,Medical,1,100
18,1,Miscellaneous,4,100
16,1,Train / Bus / Airport,2,100
17,1,Worship,1,100
88,is_parent,Village Aunties Cooperative,5,reciprocity
89,88,Youth Education,2,100
90,88,Youth Entertainment,2,100
91,88,Youth Transporting (pick-up/drop-off),1,100
5,is_parent,Wellness,24,reciprocity
40,5,Complementary Therapies,3,100
41,5,Counseling,5,100
42,5,Diet & Nutrition,4,100
43,5,Fitness & Exercise,3,100
44,5,Medical Services,1,100
46,5,Miscellaneous,4,100
45,5,Yoga / Meditation,4,100
8,is_parent,"Arts, Crafts & Music",0,rvtb
10,is_parent,Business Services,2,rvtb
79,10,Marketing,1,101
80,10,Research,1,101
4,is_parent,Community Activities,2,rvtb
33,4,Clean-up / Recycling,1,101
34,4,Community Service,1,101
3,is_parent,Companionship,0,rvtb
7,is_parent,Education,0,rvtb
2,is_parent,Help At Home,3,rvtb
19,2,Child Care,1,101
22,2,Housekeeping / Chores,1,101
23,2,Pet Care,1,101
9,is_parent,Home,1,rvtb
71,9,Garden & Yard Work,1,101
11,is_parent,Misc. (Not Above),0,rvtb
6,is_parent,Recreation,0,rvtb
1,is_parent,Transportation,0,rvtb
5,is_parent,Wellness,5,rvtb
41,5,Counseling,1,101
42,5,Diet & Nutrition,2,101
43,5,Fitness & Exercise,1,101
45,5,Yoga / Meditation,1,101
8,is_parent,"Arts, Crafts & Music",4,scouts
62,8,Crafts,1,102
63,8,Entertainment,1,102
67,8,Miscellaneous,1,102
65,8,Photo & Video,1,102
10,is_parent,Business Services,1,scouts
77,10,Financial,1,102
4,is_parent,Community Activities,5,scouts
33,4,Clean-up / Recycling,1,102
34,4,Community Service,1,102
86,4,Group Projects,1,102
36,4,Help Our TimeBank!,1,102
38,4,Work For Social Change,1,102
3,is_parent,Companionship,4,scouts
26,3,Clubs,1,102
27,3,Dining Out,1,102
29,3,Home Visits,1,102
31,3,Telephone Calls,1,102
7,is_parent,Education,3,scouts
57,7,Languages / Translation,1,102
60,7,Miscellaneous,1,102
58,7,Personal Finances,1,102
2,is_parent,Help At Home,5,scouts
19,2,Child Care,1,102
20,2,Cooking & Sewing,1,102
22,2,Housekeeping / Chores,2,102
23,2,Pet Care,1,102
9,is_parent,Home,5,scouts
71,9,Garden & Yard Work,3,102
74,9,Miscellaneous,1,102
72,9,Painting,1,102
11,is_parent,Misc. (Not Above),0,scouts
6,is_parent,Recreation,5,scouts
49,6,Events,2,102
50,6,Games,1,102
51,6,Sports,1,102
52,6,Travel,1,102
1,is_parent,Transportation,1,scouts
16,1,Train / Bus / Airport,1,102
5,is_parent,Wellness,5,scouts
40,5,Complementary Therapies,1,102
42,5,Diet & Nutrition,2,102
43,5,Fitness & Exercise,2,102
8,is_parent,"Arts, Crafts & Music",134,sebastopolarea
61,8,Classes,18,103
62,8,Crafts,23,103
63,8,Entertainment,8,103
64,8,Lessons,23,103
67,8,Miscellaneous,17,103
111,8,Music,12,103
65,8,Photo & Video,12,103
135,8,Photo and video editing,1,103
134,8,Photoshop,1,103
66,8,Theater,6,103
120,8,Writing/Editing,13,103
10,is_parent,Business Services,99,sebastopolarea
75,10,Clerical,10,103
76,10,Computer Support,13,103
122,10,Create PowerPoint Presentations,5,103
126,10,Data Entry,5,103
127,10,Database design,1,103
125,10,Filing,4,103
77,10,Financial,5,103
78,10,Legal,3,103
123,10,Make presentations,3,103
79,10,Marketing,9,103
81,10,Miscellaneous,17,103
154,10,Organizing,4,103
80,10,Research,16,103
121,10,Social Media,4,103
4,is_parent,Community Activities,150,sebastopolarea
36,4,Donate My Hours to a good cause,26,103
128,4,Events - Cooking for large numbers of people,9,103
129,4,Events - Food preparation,14,103
130,4,Events - Set up and organization,13,103
35,4,Fund-raising,9,103
86,4,Group Projects,23,103
39,4,Miscellaneous,16,103
118,4,Produce exchange,8,103
37,4,Special Projects,23,103
133,4,Ushering,9,103
3,is_parent,Companionship,110,sebastopolarea
26,3,Clubs,6,103
27,3,Dining Out,17,103
28,3,Email / IM,10,103
29,3,Home Visits,23,103
30,3,Medical Errands,17,103
32,3,Miscellaneous,22,103
31,3,Telephone Calls,15,103
7,is_parent,Education,111,sebastopolarea
54,7,Advocacy,12,103
55,7,Classes / Workshops,22,103
56,7,Computers / Technology,14,103
57,7,Languages / Translation,10,103
60,7,Miscellaneous,11,103
58,7,Personal Finances,8,103
59,7,Tutoring / Mentoring,34,103
137,is_parent,Emergency Services,18,sebastopolarea
145,137,Communication - computer,6,103
144,137,Communication - phone,6,103
146,137,Communication - radio,1,103
138,137,Medical Expertise,2,103
139,137,Special Training - CERT,1,103
140,137,Special Training - CPR,1,103
141,137,Special Training - Red Cross,1,103
151,is_parent,FIX-IT PARTIES,2,sebastopolarea
153,151,September Fix-it Party: Offer of supplies,2,103
2,is_parent,Help At Home,119,sebastopolarea
19,2,Child Care,14,103
20,2,Cooking & Sewing,27,103
21,2,Hair & Beauty,2,103
22,2,Housekeeping / Chores,10,103
25,2,Miscellaneous,24,103
131,2,Moving furniture,4,103
23,2,Pet Care,30,103
24,2,Respite Care,8,103
9,is_parent,Home,117,sebastopolarea
68,9,Car Care,3,103
69,9,Carpentry / Construction,15,103
71,9,"Garden, Yard and Farm Work",36,103
74,9,Miscellaneous,37,103
155,9,Organizing,3,103
72,9,Painting,11,103
73,9,Plumbing,8,103
148,9,Repairs - large appliances,2,103
147,9,Repairs - small appliances,2,103
11,is_parent,Misc. (Not Above),34,sebastopolarea
82,11,All Other Services,17,103
85,11,Free Stuff,12,103
84,11,Wanted,5,103
101,is_parent,New Member,70,sebastopolarea
103,101,Attended Orientation (2 hours),23,103
104,101,Completed Profile (1 hour),20,103
106,101,First Offer (1 hour),21,103
102,101,First Request (1 hour),5,103
107,101,Referral (1 hour),1,103
6,is_parent,Recreation,133,sebastopolarea
47,6,Books & Videos,18,103
48,6,Dancing,22,103
49,6,Events,28,103
50,6,Games,21,103
53,6,Miscellaneous,17,103
51,6,Sports,7,103
52,6,Travel,20,103
87,is_parent,Timebank Operations,99,sebastopolarea
108,87,Assist with an orientation,23,103
156,87,Family Support Pilot,1,103
112,87,General administration,8,103
94,87,Member Support,15,103
93,87,Membership Development,9,103
117,87,Newsletter,3,103
119,87,NPO Pilot,2,103
96,87,Publicity,11,103
149,87,Repair Cafe,2,103
95,87,Tech support,5,103
116,87,Time bank events - contribute tangible items,4,103
114,87,Time bank events - provide assistance,16,103
1,is_parent,Transportation,172,sebastopolarea
109,1,Deliveries,26,103
12,1,Errands / Shopping,36,103
13,1,Local,37,103
14,1,Long Distance,8,103
15,1,Medical,19,103
18,1,Miscellaneous,18,103
16,1,Train / Bus / Airport,25,103
17,1,Worship,3,103
5,is_parent,Wellness,114,sebastopolarea
40,5,Complementary Therapies,19,103
41,5,Counseling,16,103
42,5,Diet & Nutrition,17,103
43,5,Fitness & Exercise,18,103
44,5,Medical Services,4,103
46,5,Miscellaneous,22,103
45,5,Yoga / Meditation,18,103
8,is_parent,"Arts, Crafts & Music",2,sobrantepark
61,8,Classes,2,104
10,is_parent,Business Services,2,sobrantepark
75,10,Clerical,2,104
4,is_parent,Community Activities,14,sobrantepark
33,4,Clean-up / Recycling,2,104
34,4,Community Service,5,104
35,4,Fund-raising,1,104
36,4,Help Our TimeBank!,2,104
37,4,Special Projects,3,104
38,4,Work For Social Change,1,104
3,is_parent,Companionship,4,sobrantepark
29,3,Home Visits,1,104
31,3,Telephone Calls,3,104
7,is_parent,Education,4,sobrantepark
55,7,Classes / Workshops,1,104
57,7,Languages / Translation,2,104
59,7,Tutoring / Mentoring,1,104
2,is_parent,Help At Home,5,sobrantepark
19,2,Child Care,1,104
20,2,Cooking & Sewing,2,104
22,2,Housekeeping / Chores,1,104
23,2,Pet Care,1,104
9,is_parent,Home,5,sobrantepark
69,9,Carpentry / Construction,2,104
70,9,Electrical,1,104
71,9,Garden & Yard Work,2,104
6,is_parent,Recreation,1,sobrantepark
49,6,Events,1,104
1,is_parent,Transportation,18,sobrantepark
12,1,Errands / Shopping,3,104
13,1,Local,15,104
5,is_parent,Wellness,0,sobrantepark
8,is_parent,"Arts, Crafts & Music",4,springhillfl
62,8,Crafts,1,105
64,8,Lessons,2,105
67,8,Miscellaneous,1,105
10,is_parent,Business Services,12,springhillfl
75,10,Clerical,2,105
76,10,Computer Support,2,105
79,10,Marketing,2,105
81,10,Miscellaneous,4,105
80,10,Research,2,105
4,is_parent,Community Activities,17,springhillfl
33,4,Clean-up / Recycling,3,105
34,4,Community Service,3,105
86,4,Group Projects,3,105
36,4,Help Our TimeBank!,3,105
39,4,Miscellaneous,1,105
37,4,Special Projects,2,105
38,4,Work For Social Change,2,105
3,is_parent,Companionship,17,springhillfl
26,3,Clubs,2,105
27,3,Dining Out,4,105
28,3,Email / IM,2,105
29,3,Home Visits,2,105
30,3,Medical Errands,1,105
32,3,Miscellaneous,2,105
31,3,Telephone Calls,4,105
7,is_parent,Education,11,springhillfl
54,7,Advocacy,2,105
55,7,Classes / Workshops,3,105
56,7,Computers / Technology,1,105
57,7,Languages / Translation,1,105
60,7,Miscellaneous,2,105
59,7,Tutoring / Mentoring,2,105
2,is_parent,Help At Home,4,springhillfl
20,2,Cooking,1,105
23,2,Pet Care,2,105
24,2,Respite Care,1,105
9,is_parent,Home,2,springhillfl
71,9,Garden & Yard Work,2,105
11,is_parent,Misc. (Not Above),4,springhillfl
82,11,All Other Services,2,105
83,11,For Sale,1,105
85,11,Free Stuff,1,105
6,is_parent,Recreation,8,springhillfl
47,6,Books & Videos,1,105
48,6,Dancing,2,105
49,6,Events,1,105
50,6,Games,2,105
53,6,Miscellaneous,1,105
52,6,Travel,1,105
1,is_parent,Transportation,12,springhillfl
12,1,Errands / Shopping,3,105
13,1,Local,3,105
15,1,Medical,2,105
16,1,Train / Bus / Airport,3,105
17,1,Worship,1,105
5,is_parent,Wellness,7,springhillfl
40,5,Complementary Therapies,2,105
41,5,Counseling,3,105
42,5,Diet & Nutrition,1,105
45,5,Yoga / Meditation,1,105
8,is_parent,"Arts, Crafts & Music",0,spur
10,is_parent,Business Services,1,spur
77,10,Financial,1,106
4,is_parent,Community Activities,0,spur
3,is_parent,Companionship,0,spur
7,is_parent,Education,0,spur
2,is_parent,Help At Home,0,spur
9,is_parent,Home,0,spur
11,is_parent,Misc. (Not Above),0,spur
6,is_parent,Recreation,0,spur
1,is_parent,Transportation,1,spur
13,1,Local,1,106
5,is_parent,Wellness,0,spur
8,is_parent,"Arts, Crafts & Music",93,stpete
61,8,Classes,22,107
62,8,Crafts,26,107
63,8,Entertainment,12,107
64,8,Lessons,21,107
65,8,Photo & Video,10,107
66,8,Theater,2,107
10,is_parent,Business Services,127,stpete
87,10,Administration,25,107
75,10,Clerical,23,107
76,10,Computer Support,21,107
77,10,Financial,7,107
78,10,Legal,2,107
79,10,Marketing,17,107
103,10,Professional Services,2,107
80,10,Research,18,107
89,10,Social Media Marketing,12,107
4,is_parent,Community Activities,295,stpete
33,4,Clean-up / Recycling,45,107
34,4,Community Service,45,107
35,4,Fund-raising,14,107
86,4,Group Projects,44,107
36,4,Help Our TimeBank!,39,107
91,4,Social Activities,37,107
37,4,Special Projects,39,107
38,4,Work For Social Change,32,107
3,is_parent,Companionship,169,stpete
100,3,A listening Ear,18,107
26,3,Clubs,8,107
27,3,Dining Out,28,107
28,3,Email / IM,13,107
102,3,Guardian Angel,2,107
29,3,Home Visits,21,107
30,3,Medical Errands,17,107
88,3,Meet For Coffee,43,107
105,3,Play date,1,107
31,3,Telephone Calls,18,107
7,is_parent,Education,114,stpete
54,7,Advocacy,23,107
55,7,Classes / Workshops,35,107
56,7,Computers / Technology,15,107
57,7,Languages / Translation,6,107
58,7,Personal Finances,5,107
59,7,Tutoring / Mentoring,30,107
92,is_parent,For Rent,13,stpete
94,92,Equipment Rental,7,107
93,92,Room Rent,6,107
2,is_parent,Help At Home/Domestic,158,stpete
19,2,Child Care,13,107
20,2,Cooking & Sewing,32,107
97,2,Delivery Services,16,107
21,2,Hair & Beauty,4,107
95,2,House Sitting/House Checks,26,107
22,2,Housekeeping / Chores /Organization,26,107
23,2,Pet Care/Pet Sitting,30,107
24,2,Respite Care,11,107
9,is_parent,Home Maintenance,109,stpete
68,9,Car Care,4,107
69,9,Carpentry / Construction,14,107
90,9,Decorating,17,107
70,9,Electrical,3,107
71,9,Garden & Yard Work,47,107
72,9,Painting,22,107
73,9,Plumbing,2,107
11,is_parent,Misc,53,stpete
82,11,All Other Services,21,107
85,11,Items for sale,23,107
84,11,Items Wanted,9,107
6,is_parent,Recreation,122,stpete
47,6,Books & Videos,23,107
48,6,Dancing,18,107
49,6,Events,24,107
50,6,Games,15,107
51,6,Sports,16,107
52,6,Travel,26,107
1,is_parent,Transportation,131,stpete
12,1,Errands / Shopping,35,107
13,1,Local,37,107
14,1,Long Distance,7,107
15,1,Medical,20,107
16,1,Train / Bus / Airport,20,107
17,1,Worship,12,107
5,is_parent,Wellness,102,stpete
99,5,"Card Reading (Tarot, Angel or other types)",4,107
40,5,Complementary Therapies,17,107
41,5,Counseling,14,107
42,5,Diet & Nutrition,21,107
43,5,Fitness & Exercise,17,107
44,5,Medical Services,2,107
101,5,Upliftment,12,107
45,5,Yoga / Meditation,15,107
8,is_parent,"Arts, Crafts & Music",91,startribehours
68,8,Car Care,4,108
69,8,Carpentry / Construction,2,108
61,8,Classes,10,108
62,8,Crafts,11,108
70,8,Electrical,2,108
63,8,Entertainment,7,108
71,8,Garden & Yard Work,12,108
64,8,Lessons,9,108
100,8,Live Music Performance,5,108
67,8,Miscellaneous,10,108
72,8,Painting,6,108
65,8,Photo & Video,5,108
73,8,Plumbing,1,108
66,8,Theater,7,108
10,is_parent,Business Services,63,startribehours
88,10,Audio Production,1,108
75,10,Clerical,4,108
76,10,Computer Support,6,108
91,10,Events Production,12,108
77,10,Financial,3,108
90,10,Graphic Design,8,108
78,10,Legal,1,108
79,10,Marketing,4,108
81,10,Miscellaneous,5,108
96,10,Organizing,7,108
80,10,Research,8,108
87,10,Video Production,4,108
4,is_parent,Community Activities,92,startribehours
33,4,Clean-up / Recycling,13,108
34,4,Community Service,20,108
35,4,Fund-raising,8,108
92,4,Guild Projects,12,108
36,4,Help Our TimeBank!,10,108
39,4,Miscellaneous,11,108
38,4,Work For Social Change,18,108
7,is_parent,Education,47,startribehours
54,7,Advocacy,7,108
55,7,Classes / Workshops,13,108
56,7,Computers / Technology,4,108
57,7,Languages / Translation,2,108
60,7,Miscellaneous,5,108
58,7,Personal Finances,3,108
59,7,Tutoring / Mentoring,13,108
2,is_parent,Help At Home,36,startribehours
19,2,Child Care,9,108
20,2,Cooking & Sewing,7,108
21,2,Hair & Beauty,2,108
22,2,Housekeeping / Chores,6,108
25,2,Miscellaneous,3,108
23,2,Pet Care,5,108
24,2,Respite Care,4,108
3,is_parent,Home care,11,startribehours
29,3,Elder Care Home Visits,4,108
30,3,Medical Errands,3,108
32,3,Miscellaneous,4,108
11,is_parent,Misc. (Not Above),17,startribehours
101,11,Air BnB,3,108
82,11,All Other Services,3,108
83,11,For Sale,4,108
85,11,Free Stuff,4,108
84,11,Wanted,3,108
1,is_parent,Transportation,13,startribehours
12,1,Errands / Shopping,3,108
13,1,Local,2,108
14,1,Long Distance,2,108
15,1,Medical,1,108
18,1,Miscellaneous,3,108
16,1,Train / Bus / Airport,2,108
93,is_parent,Unitive Justice,5,startribehours
94,93,Unitive Justice facilitation,3,108
95,93,Unitive Justice training,2,108
5,is_parent,Wellness,69,startribehours
40,5,Complementary Therapies,13,108
41,5,Counseling,6,108
42,5,Diet & Nutrition,6,108
43,5,Fitness & Exercise,5,108
98,5,Massage,11,108
44,5,Medical Services,1,108
46,5,Miscellaneous,14,108
45,5,Yoga / Meditation,13,108
8,is_parent,"Arts, Crafts & Music",13,swel
61,8,Classes,1,109
62,8,Crafts,3,109
64,8,Lessons,1,109
67,8,Miscellaneous,3,109
65,8,Photo & Video,5,109
10,is_parent,Business Services,22,swel
75,10,Clerical,4,109
76,10,Computer Support,6,109
77,10,Financial,2,109
79,10,Marketing,1,109
81,10,Miscellaneous,5,109
80,10,Research,4,109
4,is_parent,Community Activities,33,swel
33,4,Clean-up / Recycling,4,109
34,4,Community Service,5,109
86,4,Group Projects,5,109
36,4,Help Our TimeBank!,7,109
39,4,Miscellaneous,5,109
37,4,Special Projects,7,109
3,is_parent,Companionship,16,swel
28,3,Email / IM,2,109
29,3,Home Visits,3,109
30,3,Medical Errands,4,109
32,3,Miscellaneous,3,109
31,3,Telephone Calls,4,109
7,is_parent,Education,13,swel
55,7,Classes / Workshops,2,109
56,7,Computers / Technology,1,109
57,7,Languages / Translation,3,109
60,7,Miscellaneous,2,109
59,7,Tutoring / Mentoring,5,109
2,is_parent,Help At Home,24,swel
20,2,Cooking & Sewing,4,109
21,2,Hair & Beauty,2,109
22,2,Housekeeping / Chores,3,109
25,2,Miscellaneous,8,109
23,2,Pet Care,3,109
24,2,Respite Care,4,109
9,is_parent,Home,10,swel
69,9,Carpentry / Construction,2,109
71,9,Garden & Yard Work,4,109
74,9,Miscellaneous,4,109
11,is_parent,Misc. (Not Above),6,swel
172,11,Miscellaneous,6,109
6,is_parent,Recreation,7,swel
49,6,Events,2,109
50,6,Games,1,109
53,6,Miscellaneous,2,109
51,6,Sports,1,109
52,6,Travel,1,109
1,is_parent,Transportation,24,swel
12,1,Errands / Shopping,3,109
13,1,Local,13,109
14,1,Long Distance,2,109
15,1,Medical,1,109
18,1,Miscellaneous,3,109
16,1,Train / Bus / Airport,2,109
5,is_parent,Wellness,17,swel
40,5,Complementary Therapies,2,109
41,5,Counseling,1,109
42,5,Diet & Nutrition,2,109
43,5,Fitness & Exercise,5,109
44,5,Medical Services,1,109
46,5,Miscellaneous,5,109
45,5,Yoga / Meditation,1,109
8,is_parent,"Arts, Crafts & Music",7,akomatime
61,8,Classes,1,110
62,8,Crafts,3,110
87,8,Knitting & Crochet,1,110
64,8,Lessons,1,110
67,8,Miscellaneous,1,110
10,is_parent,Business Services,1,akomatime
81,10,Miscellaneous,1,110
4,is_parent,Community Activities,7,akomatime
86,4,Group Projects,1,110
36,4,Help Our TimeBank!,1,110
39,4,Miscellaneous,2,110
37,4,Special Projects,1,110
38,4,Work For Social Change,2,110
3,is_parent,Companionship,1,akomatime
32,3,Miscellaneous,1,110
7,is_parent,Education,7,akomatime
57,7,Languages / Translation,1,110
60,7,Miscellaneous,4,110
59,7,Tutoring / Mentoring,2,110
2,is_parent,Help At Home,7,akomatime
19,2,Child Care,1,110
20,2,Cooking & Sewing,2,110
25,2,Miscellaneous,1,110
23,2,Pet Care,3,110
9,is_parent,Home,2,akomatime
74,9,Miscellaneous,1,110
72,9,Painting,1,110
11,is_parent,Misc. (Not Above),2,akomatime
82,11,All Other Services,2,110
6,is_parent,Recreation,0,akomatime
1,is_parent,Transportation,7,akomatime
12,1,Errands / Shopping,3,110
13,1,Local,1,110
14,1,Long Distance,1,110
15,1,Medical,1,110
16,1,Train / Bus / Airport,1,110
5,is_parent,Wellness,2,akomatime
46,5,Miscellaneous,1,110
45,5,Yoga / Meditation,1,110
8,is_parent,"Arts, Crafts & Music",4,aneycounty
61,8,Classes,1,111
62,8,Crafts,1,111
64,8,Lessons,2,111
10,is_parent,Business Services,1,aneycounty
75,10,Clerical,1,111
4,is_parent,Community Activities,2,aneycounty
86,4,Group Projects,1,111
36,4,Help Our TimeBank!,1,111
3,is_parent,Companionship,5,aneycounty
27,3,Dining Out,1,111
29,3,Home Visits,1,111
30,3,Medical Errands,1,111
32,3,Miscellaneous,1,111
31,3,Telephone Calls,1,111
7,is_parent,Education,4,aneycounty
55,7,Classes / Workshops,2,111
