cat_id,cat_parent,category,count_talent,timebank,timestamp
11,is_parent,Misc. (Not Above),29,nbnneighborhoodnetwork,2019-01-23 09:56:15
82,11,All Other Services,5,nbnneighborhoodnetwork,2019-01-23 09:56:15
83,11,For Sale,9,nbnneighborhoodnetwork,2019-01-23 09:56:15
85,11,Free Stuff,13,nbnneighborhoodnetwork,2019-01-23 09:56:15
84,11,Wanted,2,nbnneighborhoodnetwork,2019-01-23 09:56:15
6,is_parent,Recreation,100,nbnneighborhoodnetwork,2019-01-23 09:56:15
47,6,Books & Videos,19,nbnneighborhoodnetwork,2019-01-23 09:56:15
48,6,Dancing,18,nbnneighborhoodnetwork,2019-01-23 09:56:15
49,6,Events,22,nbnneighborhoodnetwork,2019-01-23 09:56:15
50,6,Games,15,nbnneighborhoodnetwork,2019-01-23 09:56:15
53,6,Miscellaneous,6,nbnneighborhoodnetwork,2019-01-23 09:56:15
51,6,Sports,8,nbnneighborhoodnetwork,2019-01-23 09:56:15
52,6,Travel,12,nbnneighborhoodnetwork,2019-01-23 09:56:15
1,is_parent,Transportation,88,nbnneighborhoodnetwork,2019-01-23 09:56:15
12,1,Errands / Shopping,31,nbnneighborhoodnetwork,2019-01-23 09:56:15
13,1,Local,18,nbnneighborhoodnetwork,2019-01-23 09:56:15
14,1,Long Distance,2,nbnneighborhoodnetwork,2019-01-23 09:56:15
15,1,Medical,8,nbnneighborhoodnetwork,2019-01-23 09:56:15
18,1,Miscellaneous,9,nbnneighborhoodnetwork,2019-01-23 09:56:15
16,1,Train / Bus / Airport,8,nbnneighborhoodnetwork,2019-01-23 09:56:15
17,1,Worship,12,nbnneighborhoodnetwork,2019-01-23 09:56:15
5,is_parent,Wellness,98,nbnneighborhoodnetwork,2019-01-23 09:56:15
40,5,Complementary Therapies,4,nbnneighborhoodnetwork,2019-01-23 09:56:15
41,5,Counseling,20,nbnneighborhoodnetwork,2019-01-23 09:56:15
42,5,Diet & Nutrition,17,nbnneighborhoodnetwork,2019-01-23 09:56:15
43,5,Fitness & Exercise,26,nbnneighborhoodnetwork,2019-01-23 09:56:15
44,5,Medical Services,1,nbnneighborhoodnetwork,2019-01-23 09:56:15
46,5,Miscellaneous,14,nbnneighborhoodnetwork,2019-01-23 09:56:15
45,5,Yoga / Meditation,16,nbnneighborhoodnetwork,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",0,ncc,2019-01-23 09:56:15
10,is_parent,Business Services,0,ncc,2019-01-23 09:56:15
4,is_parent,Community Activities,0,ncc,2019-01-23 09:56:15
3,is_parent,Companionship,0,ncc,2019-01-23 09:56:15
7,is_parent,Education,0,ncc,2019-01-23 09:56:15
2,is_parent,Help At Home,0,ncc,2019-01-23 09:56:15
9,is_parent,Home,0,ncc,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),0,ncc,2019-01-23 09:56:15
6,is_parent,Recreation,0,ncc,2019-01-23 09:56:15
1,is_parent,Transportation,0,ncc,2019-01-23 09:56:15
5,is_parent,Wellness,0,ncc,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",1,nerd,2019-01-23 09:56:15
61,8,Classes,1,nerd,2019-01-23 09:56:15
10,is_parent,Business Services,0,nerd,2019-01-23 09:56:15
4,is_parent,Community Activities,0,nerd,2019-01-23 09:56:15
3,is_parent,Companionship,0,nerd,2019-01-23 09:56:15
7,is_parent,Education,0,nerd,2019-01-23 09:56:15
2,is_parent,Help At Home,0,nerd,2019-01-23 09:56:15
9,is_parent,Home,0,nerd,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),0,nerd,2019-01-23 09:56:15
6,is_parent,Recreation,0,nerd,2019-01-23 09:56:15
1,is_parent,Transportation,0,nerd,2019-01-23 09:56:15
5,is_parent,Wellness,0,nerd,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",19,nether-swarthmore,2019-01-23 09:56:15
61,8,Classes,2,nether-swarthmore,2019-01-23 09:56:15
62,8,Crafts,4,nether-swarthmore,2019-01-23 09:56:15
63,8,Entertainment,4,nether-swarthmore,2019-01-23 09:56:15
64,8,Lessons,4,nether-swarthmore,2019-01-23 09:56:15
67,8,Miscellaneous,4,nether-swarthmore,2019-01-23 09:56:15
66,8,Theater,1,nether-swarthmore,2019-01-23 09:56:15
10,is_parent,Business Services,17,nether-swarthmore,2019-01-23 09:56:15
75,10,Clerical,2,nether-swarthmore,2019-01-23 09:56:15
76,10,Computer Support,3,nether-swarthmore,2019-01-23 09:56:15
77,10,Financial,4,nether-swarthmore,2019-01-23 09:56:15
79,10,Marketing,1,nether-swarthmore,2019-01-23 09:56:15
81,10,Miscellaneous,4,nether-swarthmore,2019-01-23 09:56:15
80,10,Research,3,nether-swarthmore,2019-01-23 09:56:15
4,is_parent,Community Activities,55,nether-swarthmore,2019-01-23 09:56:15
33,4,Clean-up / Recycling,8,nether-swarthmore,2019-01-23 09:56:15
34,4,Community Service,11,nether-swarthmore,2019-01-23 09:56:15
35,4,Fund-raising,8,nether-swarthmore,2019-01-23 09:56:15
86,4,Group Projects,4,nether-swarthmore,2019-01-23 09:56:15
36,4,Help Our TimeBank!,8,nether-swarthmore,2019-01-23 09:56:15
39,4,Miscellaneous,4,nether-swarthmore,2019-01-23 09:56:15
37,4,Special Projects,5,nether-swarthmore,2019-01-23 09:56:15
38,4,Work For Social Change,7,nether-swarthmore,2019-01-23 09:56:15
3,is_parent,Companionship,51,nether-swarthmore,2019-01-23 09:56:15
26,3,Clubs,1,nether-swarthmore,2019-01-23 09:56:15
27,3,Dining Out,5,nether-swarthmore,2019-01-23 09:56:15
28,3,Email / IM,7,nether-swarthmore,2019-01-23 09:56:15
29,3,Home Visits,12,nether-swarthmore,2019-01-23 09:56:15
30,3,Medical Errands,9,nether-swarthmore,2019-01-23 09:56:15
32,3,Miscellaneous,10,nether-swarthmore,2019-01-23 09:56:15
31,3,Telephone Calls,7,nether-swarthmore,2019-01-23 09:56:15
7,is_parent,Education,26,nether-swarthmore,2019-01-23 09:56:15
54,7,Advocacy,2,nether-swarthmore,2019-01-23 09:56:15
55,7,Classes / Workshops,1,nether-swarthmore,2019-01-23 09:56:15
56,7,Computers / Technology,5,nether-swarthmore,2019-01-23 09:56:15
57,7,Languages / Translation,6,nether-swarthmore,2019-01-23 09:56:15
60,7,Miscellaneous,2,nether-swarthmore,2019-01-23 09:56:15
58,7,Personal Finances,2,nether-swarthmore,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,8,nether-swarthmore,2019-01-23 09:56:15
2,is_parent,Help At Home,47,nether-swarthmore,2019-01-23 09:56:15
19,2,Child Care,2,nether-swarthmore,2019-01-23 09:56:15
20,2,Cooking & Sewing,12,nether-swarthmore,2019-01-23 09:56:15
22,2,Housekeeping / Chores,5,nether-swarthmore,2019-01-23 09:56:15
25,2,Miscellaneous,13,nether-swarthmore,2019-01-23 09:56:15
23,2,Pet Care,12,nether-swarthmore,2019-01-23 09:56:15
24,2,Respite Care,3,nether-swarthmore,2019-01-23 09:56:15
9,is_parent,Home,22,nether-swarthmore,2019-01-23 09:56:15
68,9,Car Care,1,nether-swarthmore,2019-01-23 09:56:15
69,9,Carpentry / Construction,2,nether-swarthmore,2019-01-23 09:56:15
70,9,Electrical,1,nether-swarthmore,2019-01-23 09:56:15
71,9,Garden & Yard Work,10,nether-swarthmore,2019-01-23 09:56:15
74,9,Miscellaneous,6,nether-swarthmore,2019-01-23 09:56:15
72,9,Painting,1,nether-swarthmore,2019-01-23 09:56:15
73,9,Plumbing,1,nether-swarthmore,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),2,nether-swarthmore,2019-01-23 09:56:15
82,11,All Other Services,1,nether-swarthmore,2019-01-23 09:56:15
85,11,Free Stuff,1,nether-swarthmore,2019-01-23 09:56:15
6,is_parent,Recreation,15,nether-swarthmore,2019-01-23 09:56:15
47,6,Books & Videos,2,nether-swarthmore,2019-01-23 09:56:15
48,6,Dancing,1,nether-swarthmore,2019-01-23 09:56:15
49,6,Events,1,nether-swarthmore,2019-01-23 09:56:15
50,6,Games,2,nether-swarthmore,2019-01-23 09:56:15
53,6,Miscellaneous,4,nether-swarthmore,2019-01-23 09:56:15
51,6,Sports,3,nether-swarthmore,2019-01-23 09:56:15
52,6,Travel,2,nether-swarthmore,2019-01-23 09:56:15
1,is_parent,Transportation,69,nether-swarthmore,2019-01-23 09:56:15
12,1,Errands / Shopping,17,nether-swarthmore,2019-01-23 09:56:15
13,1,Local,15,nether-swarthmore,2019-01-23 09:56:15
15,1,Medical,13,nether-swarthmore,2019-01-23 09:56:15
18,1,Miscellaneous,6,nether-swarthmore,2019-01-23 09:56:15
16,1,Train / Bus / Airport,15,nether-swarthmore,2019-01-23 09:56:15
17,1,Worship,3,nether-swarthmore,2019-01-23 09:56:15
5,is_parent,Wellness,16,nether-swarthmore,2019-01-23 09:56:15
40,5,Complementary Therapies,2,nether-swarthmore,2019-01-23 09:56:15
42,5,Diet & Nutrition,3,nether-swarthmore,2019-01-23 09:56:15
43,5,Fitness & Exercise,2,nether-swarthmore,2019-01-23 09:56:15
44,5,Medical Services,3,nether-swarthmore,2019-01-23 09:56:15
46,5,Miscellaneous,3,nether-swarthmore,2019-01-23 09:56:15
45,5,Yoga / Meditation,3,nether-swarthmore,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",0,newzealand,2019-01-23 09:56:15
10,is_parent,Business Services,0,newzealand,2019-01-23 09:56:15
4,is_parent,Community Activities,1,newzealand,2019-01-23 09:56:15
36,4,Help Our TimeBank!,1,newzealand,2019-01-23 09:56:15
3,is_parent,Companionship,0,newzealand,2019-01-23 09:56:15
7,is_parent,Education,1,newzealand,2019-01-23 09:56:15
60,7,Miscellaneous,1,newzealand,2019-01-23 09:56:15
2,is_parent,Help At Home,0,newzealand,2019-01-23 09:56:15
9,is_parent,Home,0,newzealand,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),0,newzealand,2019-01-23 09:56:15
6,is_parent,Recreation,0,newzealand,2019-01-23 09:56:15
1,is_parent,Transportation,0,newzealand,2019-01-23 09:56:15
5,is_parent,Wellness,0,newzealand,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",148,nola,2019-01-23 09:56:15
61,8,Classes,24,nola,2019-01-23 09:56:15
240,8,Costuming,5,nola,2019-01-23 09:56:15
62,8,Crafts,40,nola,2019-01-23 09:56:15
63,8,Entertainment,22,nola,2019-01-23 09:56:15
64,8,Lessons,26,nola,2019-01-23 09:56:15
67,8,Miscellaneous,7,nola,2019-01-23 09:56:15
65,8,Photo & Video,16,nola,2019-01-23 09:56:15
66,8,Theater,8,nola,2019-01-23 09:56:15
10,is_parent,Business Services,92,nola,2019-01-23 09:56:15
81,10,Business Consultation / Coaching,4,nola,2019-01-23 09:56:15
75,10,Clerical,25,nola,2019-01-23 09:56:15
76,10,Computer Support,20,nola,2019-01-23 09:56:15
77,10,Financial,6,nola,2019-01-23 09:56:15
78,10,Legal,3,nola,2019-01-23 09:56:15
79,10,Marketing,18,nola,2019-01-23 09:56:15
80,10,Research,16,nola,2019-01-23 09:56:15
4,is_parent,Community Activities,283,nola,2019-01-23 09:56:15
33,4,Clean-up / Recycling,57,nola,2019-01-23 09:56:15
34,4,Community Service,61,nola,2019-01-23 09:56:15
35,4,Fund-raising,28,nola,2019-01-23 09:56:15
235,4,Group Projects,11,nola,2019-01-23 09:56:15
212,4,Hurricane Readiness Activities,9,nola,2019-01-23 09:56:15
39,4,Miscellaneous,8,nola,2019-01-23 09:56:15
37,4,Special Projects,48,nola,2019-01-23 09:56:15
38,4,Work For Social Change,61,nola,2019-01-23 09:56:15
3,is_parent,Companionship,126,nola,2019-01-23 09:56:15
26,3,Clubs,18,nola,2019-01-23 09:56:15
27,3,Dining Out,26,nola,2019-01-23 09:56:15
28,3,Email / IM,14,nola,2019-01-23 09:56:15
29,3,Home Visits,21,nola,2019-01-23 09:56:15
30,3,Medical Errands,15,nola,2019-01-23 09:56:15
32,3,Miscellaneous,9,nola,2019-01-23 09:56:15
31,3,Telephone Calls,23,nola,2019-01-23 09:56:15
7,is_parent,Education,173,nola,2019-01-23 09:56:15
54,7,Advocacy,23,nola,2019-01-23 09:56:15
55,7,Classes / Workshops,40,nola,2019-01-23 09:56:15
56,7,Computers / Technology,30,nola,2019-01-23 09:56:15
57,7,Languages / Translation,18,nola,2019-01-23 09:56:15
60,7,Miscellaneous,5,nola,2019-01-23 09:56:15
58,7,Personal Finances,11,nola,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,46,nola,2019-01-23 09:56:15
2,is_parent,Help At Home,196,nola,2019-01-23 09:56:15
19,2,Child Care,36,nola,2019-01-23 09:56:15
20,2,Cooking,42,nola,2019-01-23 09:56:15
21,2,Hair & Beauty,7,nola,2019-01-23 09:56:15
22,2,Housekeeping / Chores,23,nola,2019-01-23 09:56:15
215,2,Laundry,8,nola,2019-01-23 09:56:15
25,2,Miscellaneous,8,nola,2019-01-23 09:56:15
23,2,Pet Care,50,nola,2019-01-23 09:56:15
24,2,Respite Care,11,nola,2019-01-23 09:56:15
201,2,Sewing,11,nola,2019-01-23 09:56:15
9,is_parent,Home Care / Maintenance,188,nola,2019-01-23 09:56:15
216,9,Bike Care / Maintenance,6,nola,2019-01-23 09:56:15
68,9,Car Care,7,nola,2019-01-23 09:56:15
69,9,Carpentry / Construction,17,nola,2019-01-23 09:56:15
70,9,Electrical,6,nola,2019-01-23 09:56:15
217,9,Garden Design / Consultation,6,nola,2019-01-23 09:56:15
71,9,Gardening,49,nola,2019-01-23 09:56:15
218,9,Home Decoration / Interior Design,7,nola,2019-01-23 09:56:15
214,9,Home Organization,13,nola,2019-01-23 09:56:15
220,9,House Sitting,18,nola,2019-01-23 09:56:15
74,9,Miscellaneous,7,nola,2019-01-23 09:56:15
72,9,Painting,30,nola,2019-01-23 09:56:15
73,9,Plumbing,3,nola,2019-01-23 09:56:15
202,9,Yard Work,19,nola,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),11,nola,2019-01-23 09:56:15
82,11,All Other Services,1,nola,2019-01-23 09:56:15
83,11,For Sale,3,nola,2019-01-23 09:56:15
85,11,Free Stuff,5,nola,2019-01-23 09:56:15
84,11,Wanted,2,nola,2019-01-23 09:56:15
203,is_parent,NOLA TimeBank,133,nola,2019-01-23 09:56:15
213,203,Clean-Up Brigades,12,nola,2019-01-23 09:56:15
206,203,Committees and Admin Work,9,nola,2019-01-23 09:56:15
204,203,"Events (potlucks, tableing, fundraisers, socials)",22,nola,2019-01-23 09:56:15
36,203,Help Our TimeBank!,45,nola,2019-01-23 09:56:15
233,203,I can bring food to NOLATB events,6,nola,2019-01-23 09:56:15
207,203,Partner Projects,12,nola,2019-01-23 09:56:15
238,203,Provide conference or event space,1,nola,2019-01-23 09:56:15
236,203,TimeBank Community Building Activities,6,nola,2019-01-23 09:56:15
205,203,Workshops & Trainings,20,nola,2019-01-23 09:56:15
6,is_parent,Recreation,130,nola,2019-01-23 09:56:15
47,6,Books & Videos,31,nola,2019-01-23 09:56:15
48,6,Dancing,25,nola,2019-01-23 09:56:15
49,6,Events,22,nola,2019-01-23 09:56:15
50,6,Games,21,nola,2019-01-23 09:56:15
53,6,Miscellaneous,3,nola,2019-01-23 09:56:15
51,6,Sports,12,nola,2019-01-23 09:56:15
52,6,Travel,16,nola,2019-01-23 09:56:15
221,is_parent,Rentals / Lending,22,nola,2019-01-23 09:56:15
229,221,Art Supply Rentals,2,nola,2019-01-23 09:56:15
230,221,Book / DVD lending,6,nola,2019-01-23 09:56:15
222,221,Event / Party Rentals,1,nola,2019-01-23 09:56:15
224,221,Home Equipment Lending,2,nola,2019-01-23 09:56:15
225,221,Kitchen Equipment Rentals,2,nola,2019-01-23 09:56:15
223,221,"Musical Intruments, video, PA rentals",3,nola,2019-01-23 09:56:15
228,221,Tool Rentals,4,nola,2019-01-23 09:56:15
227,221,Yard Care Equipment Rentals,2,nola,2019-01-23 09:56:15
243,is_parent,Tool Lending Library,0,nola,2019-01-23 09:56:15
1,is_parent,Transportation,100,nola,2019-01-23 09:56:15
234,1,Carpool,7,nola,2019-01-23 09:56:15
13,1,Local / Errands / Shopping,37,nola,2019-01-23 09:56:15
14,1,Long Distance,3,nola,2019-01-23 09:56:15
15,1,Medical,8,nola,2019-01-23 09:56:15
18,1,Miscellaneous,9,nola,2019-01-23 09:56:15
239,1,Ride to the polls to vote,8,nola,2019-01-23 09:56:15
16,1,Train / Bus / Airport,19,nola,2019-01-23 09:56:15
219,1,Truck / Van for Hauling (with or without driver),3,nola,2019-01-23 09:56:15
17,1,Worship,6,nola,2019-01-23 09:56:15
5,is_parent,Wellness,83,nola,2019-01-23 09:56:15
40,5,Complementary Therapies,7,nola,2019-01-23 09:56:15
41,5,Counseling,10,nola,2019-01-23 09:56:15
42,5,Diet & Nutrition,22,nola,2019-01-23 09:56:15
43,5,Fitness & Exercise,23,nola,2019-01-23 09:56:15
231,5,Licensed Massage Therapist,3,nola,2019-01-23 09:56:15
44,5,Medical Services,1,nola,2019-01-23 09:56:15
46,5,Miscellaneous,2,nola,2019-01-23 09:56:15
45,5,Yoga / Meditation,15,nola,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",3,norman,2019-01-23 09:56:15
62,8,Crafts,1,norman,2019-01-23 09:56:15
65,8,Photo & Video,2,norman,2019-01-23 09:56:15
10,is_parent,Business Services,1,norman,2019-01-23 09:56:15
78,10,Legal,1,norman,2019-01-23 09:56:15
4,is_parent,Community Activities,2,norman,2019-01-23 09:56:15
33,4,Clean-up / Recycling,1,norman,2019-01-23 09:56:15
39,4,Miscellaneous,1,norman,2019-01-23 09:56:15
3,is_parent,Companionship,1,norman,2019-01-23 09:56:15
31,3,Telephone Calls,1,norman,2019-01-23 09:56:15
7,is_parent,Education,1,norman,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,1,norman,2019-01-23 09:56:15
2,is_parent,Help At Home,7,norman,2019-01-23 09:56:15
19,2,Child Care,1,norman,2019-01-23 09:56:15
20,2,Cooking & Sewing,1,norman,2019-01-23 09:56:15
22,2,Housekeeping / Chores,1,norman,2019-01-23 09:56:15
25,2,Miscellaneous,1,norman,2019-01-23 09:56:15
23,2,Pet Care,2,norman,2019-01-23 09:56:15
24,2,Respite Care,1,norman,2019-01-23 09:56:15
9,is_parent,Home,3,norman,2019-01-23 09:56:15
71,9,Garden & Yard Work,2,norman,2019-01-23 09:56:15
72,9,Painting,1,norman,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),1,norman,2019-01-23 09:56:15
85,11,Free Stuff,1,norman,2019-01-23 09:56:15
6,is_parent,Recreation,1,norman,2019-01-23 09:56:15
51,6,Sports,1,norman,2019-01-23 09:56:15
1,is_parent,Transportation,3,norman,2019-01-23 09:56:15
12,1,Errands / Shopping,1,norman,2019-01-23 09:56:15
13,1,Local,2,norman,2019-01-23 09:56:15
5,is_parent,Wellness,2,norman,2019-01-23 09:56:15
42,5,Diet & Nutrition,1,norman,2019-01-23 09:56:15
43,5,Fitness & Exercise,1,norman,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",0,northfrontenac,2019-01-23 09:56:15
10,is_parent,Business Services,0,northfrontenac,2019-01-23 09:56:15
4,is_parent,Community Activities,0,northfrontenac,2019-01-23 09:56:15
3,is_parent,Companionship,0,northfrontenac,2019-01-23 09:56:15
7,is_parent,Education,0,northfrontenac,2019-01-23 09:56:15
2,is_parent,Help At Home,0,northfrontenac,2019-01-23 09:56:15
9,is_parent,Home,0,northfrontenac,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),0,northfrontenac,2019-01-23 09:56:15
6,is_parent,Recreation,0,northfrontenac,2019-01-23 09:56:15
1,is_parent,Transportation,0,northfrontenac,2019-01-23 09:56:15
5,is_parent,Wellness,0,northfrontenac,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",35,northwestnewjersey,2019-01-23 09:56:15
61,8,Classes,7,northwestnewjersey,2019-01-23 09:56:15
62,8,Crafts,7,northwestnewjersey,2019-01-23 09:56:15
63,8,Entertainment,4,northwestnewjersey,2019-01-23 09:56:15
64,8,Lessons,8,northwestnewjersey,2019-01-23 09:56:15
67,8,Miscellaneous,2,northwestnewjersey,2019-01-23 09:56:15
65,8,Photo & Video,7,northwestnewjersey,2019-01-23 09:56:15
10,is_parent,Business Services,39,northwestnewjersey,2019-01-23 09:56:15
75,10,Clerical,10,northwestnewjersey,2019-01-23 09:56:15
76,10,Computer Support,8,northwestnewjersey,2019-01-23 09:56:15
77,10,Financial,2,northwestnewjersey,2019-01-23 09:56:15
78,10,Legal,2,northwestnewjersey,2019-01-23 09:56:15
79,10,Marketing,8,northwestnewjersey,2019-01-23 09:56:15
81,10,Miscellaneous,4,northwestnewjersey,2019-01-23 09:56:15
80,10,Research,5,northwestnewjersey,2019-01-23 09:56:15
4,is_parent,Community Activities,138,northwestnewjersey,2019-01-23 09:56:15
33,4,Clean-up / Recycling,20,northwestnewjersey,2019-01-23 09:56:15
34,4,Community Service,29,northwestnewjersey,2019-01-23 09:56:15
35,4,Fund-raising,12,northwestnewjersey,2019-01-23 09:56:15
86,4,Group Projects,8,northwestnewjersey,2019-01-23 09:56:15
36,4,Help Our TimeBank!,20,northwestnewjersey,2019-01-23 09:56:15
39,4,Miscellaneous,7,northwestnewjersey,2019-01-23 09:56:15
37,4,Special Projects,21,northwestnewjersey,2019-01-23 09:56:15
38,4,Work For Social Change,21,northwestnewjersey,2019-01-23 09:56:15
3,is_parent,Companionship,51,northwestnewjersey,2019-01-23 09:56:15
26,3,Clubs,2,northwestnewjersey,2019-01-23 09:56:15
27,3,Dining Out,7,northwestnewjersey,2019-01-23 09:56:15
28,3,Email / IM,4,northwestnewjersey,2019-01-23 09:56:15
29,3,Home Visits,12,northwestnewjersey,2019-01-23 09:56:15
30,3,Medical Errands,12,northwestnewjersey,2019-01-23 09:56:15
32,3,Miscellaneous,5,northwestnewjersey,2019-01-23 09:56:15
31,3,Telephone Calls,9,northwestnewjersey,2019-01-23 09:56:15
7,is_parent,Education,59,northwestnewjersey,2019-01-23 09:56:15
54,7,Advocacy,6,northwestnewjersey,2019-01-23 09:56:15
55,7,Classes / Workshops,17,northwestnewjersey,2019-01-23 09:56:15
56,7,Computers / Technology,6,northwestnewjersey,2019-01-23 09:56:15
57,7,Languages / Translation,7,northwestnewjersey,2019-01-23 09:56:15
60,7,Miscellaneous,2,northwestnewjersey,2019-01-23 09:56:15
58,7,Personal Finances,2,northwestnewjersey,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,19,northwestnewjersey,2019-01-23 09:56:15
2,is_parent,Help At Home,74,northwestnewjersey,2019-01-23 09:56:15
19,2,Child Care,11,northwestnewjersey,2019-01-23 09:56:15
20,2,Cooking & Sewing,23,northwestnewjersey,2019-01-23 09:56:15
21,2,Hair & Beauty,2,northwestnewjersey,2019-01-23 09:56:15
22,2,Housekeeping / Chores,10,northwestnewjersey,2019-01-23 09:56:15
25,2,Miscellaneous,2,northwestnewjersey,2019-01-23 09:56:15
23,2,Pet Care,19,northwestnewjersey,2019-01-23 09:56:15
24,2,Respite Care,7,northwestnewjersey,2019-01-23 09:56:15
9,is_parent,Home,53,northwestnewjersey,2019-01-23 09:56:15
68,9,Car Care,3,northwestnewjersey,2019-01-23 09:56:15
69,9,Carpentry / Construction,4,northwestnewjersey,2019-01-23 09:56:15
70,9,Electrical,3,northwestnewjersey,2019-01-23 09:56:15
71,9,Garden & Yard Work,21,northwestnewjersey,2019-01-23 09:56:15
74,9,Miscellaneous,9,northwestnewjersey,2019-01-23 09:56:15
72,9,Painting,11,northwestnewjersey,2019-01-23 09:56:15
73,9,Plumbing,2,northwestnewjersey,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),9,northwestnewjersey,2019-01-23 09:56:15
83,11,For Sale,2,northwestnewjersey,2019-01-23 09:56:15
85,11,Free Stuff,5,northwestnewjersey,2019-01-23 09:56:15
84,11,Wanted,2,northwestnewjersey,2019-01-23 09:56:15
6,is_parent,Recreation,42,northwestnewjersey,2019-01-23 09:56:15
47,6,Books & Videos,9,northwestnewjersey,2019-01-23 09:56:15
48,6,Dancing,6,northwestnewjersey,2019-01-23 09:56:15
49,6,Events,13,northwestnewjersey,2019-01-23 09:56:15
50,6,Games,5,northwestnewjersey,2019-01-23 09:56:15
53,6,Miscellaneous,3,northwestnewjersey,2019-01-23 09:56:15
51,6,Sports,3,northwestnewjersey,2019-01-23 09:56:15
